content_id,name,rarity,element,role,path,cp_init,hp_init,atk_init,def_init,agl_init,crt_init,cp_max,hp_max,atk_max,def_max,agl_max,crt_max,auto_text,tap_text,tap_ignited,slide_text,slide_ignited,drive_text,drive_ignited,leader_text
42014,脸红心跳希特莉,5星,木,攻击型,图鉴资料 / 木 / 脸红心跳希特莉,,,,,,,,,,,,,对目标造成102（691）自动攻击伤害,对1名敌人造成396（2583）伤害（优先：高攻击力），及Skill量表爆发（重置Skill量表，并依Skill量表比例，造成600（1105）加成伤害）,对2名敌人造成2608伤害（优先：高攻击力），及Skill量表爆发（重置Skill量表，并依Skill量表比例，造成1205加成伤害）,对2名敌人造成677（3998）伤害（优先：攻击型），Skill量表充能度-30%（60.4%），持续12秒，并有70%（90.1%）的几率造成诱惑（目标增益效果无效），及70%（86%）的几率移除1个增益,对3名敌人造成4098伤害（优先：攻击型），Skill量表充能度-65.4%，持续12秒，并有95.1%的几率造成诱惑（目标增益效果无效），及86%的几率移除所有增益,对3名敌人（优先：干扰性）造成2040（7167）伤害，Skill量表充能量-40%，持续16秒，并有80%的几率造成晕眩（在晕眩时受到攻击则多1秒，最多5秒），持续4秒,对3名敌人（优先：干扰性）造成7442伤害，Skill量表充能量-45%，持续16秒，并有85%的几率造成晕眩（在晕眩时受到攻击则多1秒，最多5秒），持续4秒,干扰型敌人的Skill量表充能量-15%（在PvP中，追加全体敌人的Skill量表充能量-10%）
42013,自嘲的娜薇,5星,水,干扰型,图鉴资料 / 木 / 自嘲的娜薇,2210,2062,1062,812,788,940,,,,,,,对目标造成102（691）自动攻击伤害,造成396（2583）伤害，弱点防御力-13（30.3）%，持续10秒,造成X伤害，弱点防御力-30.3%，持续10秒,对2名敌人造成677（3998）伤害(优先:水属性)，减益回避率-15（27.5）%和减益持时间+23（46.6）%，持续12秒，对世界王限定，造成蔓生物效果【依木属性盟友的数量(最多10名)造成弱点防御力-1.5（5）%】，持12秒,对2名敌人（优先：水属性）造成4098伤害，减益回避率-35.9%，及减益持续时间+51.6%，持续12秒。对世界王限定，造成曼生物效果（依木属性盟友的数量造成弱点防御力-7%（最多10名）），持续12秒,对随机3名敌人造成2039（7162）伤害，弱点防御力-30%和减益持续时间+40%，持16秒,对随机3名敌人造成7492伤害，弱点防御力-50%和减益持续时间+40%，持续16秒,木属性队友的回复量+18%
33152,炼金术师沃丹,5星,木,,图鉴资料 / 木 / 炼金术师沃丹,2197,2235,1022,812,753,873,,,,,,,对目标造成100（683）自动攻击伤害,造成383（2518）伤害，有70（90.1）%的几率为2名有着skill防御力减益的队友移除skill防御力减益,造成X伤害，有70%的几率为2名有着减益的盟友移除1个减益,造成675（3936）伤害，2名队友（最低HP）最大HP+1600（2360），持续16秒。并有70（90.1）%的几率赋予2名队友（拥有时间系减益优先）时间扭曲（移除目标全部的时间系减益，skiill量表充能速度+40%）。地下迷宫限定，2名队友（最高攻击力）攻击力+15（45.4）%,,对随机3名敌人造成1765（6642）伤害，赋予1名盟友(最高攻击力)狂暴(攻击力+90%且无敌，但效果结束时有100%机率造成5秒量眩)，持续20秒，并且3名盟友(木属性优先)的Skill量表充能量+50%,,木属性队友的skill量表充能速度+12%（地下迷宫期间：全体队友增加攻击力+15%）
27463,骑士达芙妮,5星,木,防御型,图鉴资料 / 木 / 骑士达芙妮,2212,1753,1334,667,734,788,,,,,,,对目标造成113（747）自动攻击伤害,造成489（3025）伤害，对防御型目标造成250（686）加成伤害,,对2名敌人（优先：防御型）造成955（4595）伤害的2连击，如果目标为防御型，增加400（1160）加成伤害并吸收350（558）的伤害转成HP,,对所有敌人造成2488（8330）伤害，有70%几率对2名随机敌人造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续4秒,,木属性队友的攻击力+15%
23839,田园的潘,5星,木,,图鉴资料 / 木 / 田园的潘,2200,2062,1054,812,784,928,10989,10531,5383,4146,4004,4740,对目标造成102（690）自动攻击伤害,造成393（2569）伤害，有65%（80.2%）机率可以重置skill量表，和70%（95.6%）机率造成禁止回复（特定效果除外），持续8秒,,对2名敌人（优先：最高攻击力）造成662（3972）点伤害，有60%（82.8%）的记录本造成时间篡改（移除目标所有时间系增益，并减少skill量表充能速度40%），持续12秒，skill量表- 35%（66.1%）,,对随机3名敌人造成2005（7086）伤害，有80%机率重设skill量表skill量表充能速度-45%，持续16秒,,水属性敌人的skill量表充能量- 12%
20754,神圣的妮可,5星,木,,图鉴资料 / 木 / 神圣的妮可,2204,1752,1334,657,726,784,,,,,,,对目标造成113（747）自动攻击伤害,给目标455（2608）伤害的3连击，吸收200（352）伤害并转换为HP,,对2名敌人（最低HP优先）造成929（4567）伤害、800（1905）无视防御伤害，并依据自身每个增益给予148（700）伤害（最多8个增益）,,对随机4名敌人造成2435（8262）伤害，对随机1名敌人造成雪球炸弹（1500伤害，并在10秒后重置技能量表）,,木属性队友的SS最终伤害+10%
20746,女巫奥凯德,5星,水,,图鉴资料 / 木 / 女巫奥凯德,2195,1752,1329,657,718,769,,,,,,,对目标造成113自动攻击伤害,造成482伤害，获得吸血（攻击时回复15%HP），持续20秒,,对3名敌人造成902伤害（水属性优先），对水属性目标造成800无视防御伤害，对随机2名敌人造成烙印（每4秒造成【目标增益数+1】*50的持续伤害，最多6个增益（总共7个）），持续20秒,,对随机4名敌人造成2377伤害，如果目标遭到烙印，则会造成500加成伤害,,木属性队友的攻击力+12%
20744,女朋友凯萨琳,5星,木,,图鉴资料 / 木 / 女朋友凯萨琳,2176,2046,1041,806,766,920,,,,,,,对目标造成101自动攻击伤害,造成386伤害，防御力-350，持续8秒,,对随机2名敌人造成632伤害，有60%的几率造成诱惑（目标增益效果无效，无法移除），持续12秒，有70%的几率可赋予1名敌人标记（队友会集中攻击被标记的敌人，但挑衅优先），持续12秒,,对随机3名敌人造成1940伤害，并造成失明（减少攻击命中率60%），持续14秒，敌人大招量表-10%,,水属性敌人的攻击力-15%
20741,菜鸟莫娜,5星,木,辅助型,图鉴资料 / 木 / 菜鸟莫娜,2220,2251,1033,819,766,886,16114,12283,5739,4550,4199,4857,对目标造成101（686）自动攻击伤害,造成389（2538）伤害，有50%（75.6%）的几率移除2名拥有持续伤害减益的队友的持续伤害，并赋予吸血（攻击时回复15%（34%）HP），持续14秒,造成2563伤害，有80.6%的机率移除2名拥有持续伤害减益的盟友的持续伤害，并赋予吸血（攻击时回复39%HP），持续14秒,对随机2名敌人造成704（3983）伤害，赋予2名队友（最高攻击力优先）+30%（64.5%）技能量表充能速度，持续2回合，并有70%（90.1%）的几率赋予支援（弱点技能伤害+15%，依目前增益数量的比例增加攻击力）,对随机2名敌人造成4083伤害，赋予3名盟友（优先最高攻击力）+69.5%SKILL量表充能速度，持续3回合，并有95.1%的机率赋予支援（弱点SKILL伤害+15%，依目前增益数量的比例增加攻击力）,对随机3名敌人造成1828（6770）伤害，3名队友（木属性攻击型优先）技能量表充能量+40%，持续16秒，赋予支援（弱点技能伤害+15%，以目前增益数量的比例增加攻击力），持续3回合,对随机3名敌人造成7100伤害，3名盟友（优先木属性攻击型）SKILL量表充能量+60%并赋予支援（弱点SKILL伤害+15%，依目前增益数量的比例增加攻击力），持续3回合,技能量表充能速度+8%（在PVP中追加+8%）
20740,血腥的巴托里,5星,木,干扰型,图鉴资料 / 木 / 血腥的巴托里,2220,2073,1062,825,788,945,15869,11167,5741,4459,4260,5108,对目标造成102（691）自动攻击伤害,对1名敌人造成398（2584）伤害（最高增益优先），建议回避率-10%（19%），持续20秒，防御力-10%（18.6%），持续8秒,对2名敌人造成2609伤害（优先：最多增益），减益回避率-27.5%，持续20秒，及防御力-28。6%，持续12秒,对2名敌人造成690（4011）伤害（最低HP优先），造成乱舞之刃（防御力下降20%，且每2秒造成200（656）伤害），持续14秒，防御力-700（1495）,对3名敌人（优先：最低HP）造成4111伤害，造成乱舞之刃（防御力下降20%，且每2秒造成806伤害）及防御力-1995，持续14秒,2065（7194）伤害（最高增益优先），造成烙印（每4秒造成【目标增益+1】*250的持续伤害，最多6个增益【最终倍数为7】），持续20秒,对3名敌人（优先：最多增益）造成7524伤害，造成烙印（每4秒造成【目标增益数+1】*350的持续伤害，最多6个增益【最终倍数为7】），持续20秒,全体敌人的大招最终伤害-25%（PVP期间，全体敌人的持续伤害-50%）
20655,比基尼丽莎,5星,水,,图鉴资料 / 木 / 比基尼丽莎,2186,2232,1017,806,745,864,11400,5193,4116,3804,4412,,对目标造成100自动攻击伤害,造成380伤害，为2名队友持续回复104HP（2秒1次，最低HP优先），持续8秒，并有70%的几率为2名队友移除水球,,造成660伤害，3名木属性队友（最高攻击力）的防御力+25%，持续16秒，弱点技能最终伤害+20%，和70%的几率为2名队友移除冰冻,,对随机3名敌人造成1733伤害，赋予2名队友攻击力+30%（最高攻击力优先），持续20秒，和TS伤害+1600,,木属性队友的弱点技能最终伤害+8%（副本中追加+8%）
20650,星夜阿斯特莉亚,5星,木,,图鉴资料 / 木 / 星夜阿斯特莉亚,2215,2219,913,1062,873,667,14017,11333,4662,5423,4457,3406,对目标造成96自动攻击伤害,造成337伤害，为2名队友回复214HP（最低HP优先），且赋予秘愈（每次单位行动或受到攻击时，回复200HP），持续12秒,,造成514伤害，有75%的几率移除3名队友的禁止回复（最低HP优先），并回复1091HP,,对随机2名敌人造成1547伤害，为3名队友持续回复300HP（最低HP优先），持续16秒，赋予2名队友秘愈（中毒优先，每次单位行动或受到攻击时，回复1000HP）,,木属性队友的回复量+8%
20647,转世的柳道士,5星,木,,图鉴资料 / 木 / 转世的柳道士,2148,2209,998,784,734,848,11282,5097,4004,3748,4331,,对目标造成99自动攻击伤害,为2名队友回复330HP（最低HP优先）,,造成579伤害，2名队友持续回复79HP（2秒1次）且+700防御力（最低HP优先），持续14秒，且有70%的几率赋予2名中毒队友解毒（移除中毒并回复中毒在1回合所造成的的伤害）,,为全体队友回复1224HP，且有90%的几率赋予3名中毒盟友解读（移除中毒并回复中毒在1回合所造成的的伤害）,,全体队友的技能量表充能速度+8%
20621,不屈的自请妃,5星,水,,图鉴资料 / 木 / 不屈的自请妃,2210,1753,1336,659,734,788,,,,,,,对目标造成113自动攻击伤害,给目标488伤害的3连击，自身获得弱点技能最终伤害+300，持续16秒,,对随机3名敌人造成955伤害，并吸收350所造成的伤害转换为自己的HP，对水属性目标造成1200加成伤害,,对随机4名敌人造成2489伤害，对水属性目标造成700加成伤害，于副本期间对水属性敌人造成4000无视防御伤害,,木属性队友的TS最终伤害+5%（副本中追加+10%）
20620,盲信的卢茵,5星,木,,图鉴资料 / 木 / 盲信的卢茵,2177,2046,1041,806,766,923,,,,,,,对目标造成101自动攻击伤害,对1名敌人造成390伤害（最高防御力优先），防御力-350，持续8秒,,对2名敌人造成619伤害（最低HP优先），造成屏障反制（取消屏障并造成等同剩余屏障HP70%的伤害）以及减益持续时间+20%，持续12秒,,对3名敌人造成1916伤害（有忍耐效果优先）并造成忍耐爆发（取消最高2次忍耐），造成等同于剩余次数1500的伤害,,水属性敌人的防御力-15%
20615,玛莉·萝丝,5星,木,,图鉴资料 / 木 / 玛莉·萝丝,2203,2468,812,1209,596,657,,,,,,,对目标造成92自动攻击伤害,造成316伤害，获得技能伤害防御力+20%（在经过24秒或受到3次攻击后移除）,,对目标造成575伤害，并对3名队友（自身除外）赋予忍耐（在经过14秒或受到2次攻击后移除），以及沉默回避率+20%，持续14秒,,对随机2名敌人造成1444伤害，赋予最多5名队友+40%防御力，持续20秒，且持续伤害的减益回避率+50%,,木属性队友对敌人的SS伤害防御力+5%
20579,薮猫,5星,木,辅助型,图鉴资料 / 木 / 薮猫,2157,1732,1304,641,699,766,,,,,,,对目标造成112自动攻击伤害,造成475伤害，获得吸血（攻击时回复15%HP），持续20秒,,对1名敌人造成768伤害（辅助型优先）和附带100无视防御伤害的3连击，并在发生暴击时获得回避率+25%，持续12秒,,对4名敌人造成2455伤害（最低HP优先）,,木属性队友的暴击率+15%
