id,idx,name,name_ocr,wiki_name,wiki_id,rarity,element,role,avatar_file,cp,hp,atk,def_,agl,crt,hp_init,atk_init,def_init,agl_init,crt_init,hp_max,atk_max,def_max,agl_max,crt_max,auto_text,tap_text,tap_ignited,slide_text,slide_ignited,drive_text,drive_ignited,leader_text,cv,source,avatar_source
M5-169,169,光芒莫娜,,光芒莫娜,39101,5星,光,辅助型,avatars/39101.png,2219,2248,1033,618,766,888,2248,1033,819,766,888,,,,,,对目标造成101（686）自动攻击伤害,造成389（2538）伤害，并赋予2名盟友(最低HP)屏障【在HP受影响前，吸收所有敌方攻击900（1508）伤害】，持续10秒,造成X伤害，并赋予3名盟友（最低HP）屏障（在HP受影响前，吸收所有敌方攻击+X伤害），持续12秒,造成704（3983）伤害，3名光属性盟友(最高攻击力)的Skill表充能量+40（74.5）%及弱点Skill最终伤害+20（50.4）%，持16秒。副本中：赋予3名盟友(最低HP)吸血【攻击时回复15（34）%HP】,造成X伤害，3名光属性盟友（最高攻击力）的SKILL量表充能量+X%及弱点SKILL最终伤害+X%，持续2回合。在副本中，赋予3名盟友（最低HP）吸血（攻击时恢复X%HP）,对随机3名敌人造成1828（6772）伤害，并财予5名盟友屏障(在HP受影前吸收所有敌方攻击+2500伤害)，并根据光性盟友数量(最多5名）Drive量表+120，持20秒,对随机3名敌人造成X伤害，并财予5名盟友屏障(在HP受影前吸收所有敌方攻击+X伤害)，并根据光性盟友数量(最多5名）Drive量表+150，持20秒,光属性队友的skill量表充能量+12%（副本中：追加skill量表充能量+8%）,小清水亚美,memorial+wiki,cn
M5-170,170,蜕变妲比,,蜕变妲比,,5星,,,avatars/39102.png,,,,,,,,,,,,,,,,,,,,,,,,,黑沉屯上,memorial,
M5-171,171,蜕变妲比,蛇燮姐比,蜕变妲比,,5星,,,avatars/39102.png,2213,2065,1062,819,784,940,2065,1062,819,784,940,,,,,,,,,,,,,,黑泥屯上,memorial,
M5-172,172,饥饿的丽莫斯,,饥饿的丽莫斯,37415,5星,火,,avatars/37415.png,,,,,,,2065,1062,812,788,940,,,,,,对目标造成102（691）自动攻击伤害,造成396（2583）伤害，60（80.1）%机率增益夺取（移除目标身上的增益效果移到自身）,,对2名敌人(优先：最高防御力）造成677（3998）伤害，75（90.2）%机率造成攻守互换(互换攻力与防御力数值)，持缩20秒，且有75（90.2）%机率造成混乱，持续10秒,,对3名敌人(优先：有增益)造成2039（7162）伤害，70%机率增益夺取(移除目标身上的增益效果移到自身)，和Ski‖量表充能量-35%，持绩16秒,,全体敌人的防御力-15%,,memorial+wiki,cn
M5-173,173,骑士库巴巴,士巴巴,骑士库巴巴,,5星,,,avatars/35221.png,2216,1760,1336,667,734,788,1760,1336,667,734,788,,,,,,,,,,,,,,高乃丽,memorial,
M5-174,174,情热王欧洛拉王,,情热王欧洛拉王,35222,5星,光,防御型,avatars/35222.png,,,,,,,2468,811,1209,596,657,,,,,,对目标造成92（640）自动攻击伤害,造成315（2180）伤害・并赋予2名盟友(优先:最低HP)屏障【在HP受影响前吸收所有敌方攻击+800（1187）伤害】，持续10秒,造成X伤害・并赋予2名盟友(优先:最低HP)屏障【在HP受影响前吸收所有敌方攻击+X伤害】，持续10秒,造成575（3527）伤害，自身获得激怒(累积最多350（502）%所受伤害并一次回击)与所有盟友防御力+35（51.6）%，持续14秒,造成X伤害，自身获得激怒(累积最多X%所受伤害并一次回击)与所有盟友防御力+X%，持续16秒,"对随机2名敌人造成1468（5310）伤害，并赋予最多5名盟友(优先最低HP）屏障【在HP受影响前吸收所有敌方攻撃+2500伤害】，及敌人 Drive Skill伤害防御力+30%,持续15秒","对随机2名敌人造成X伤害，并赋予最多5名盟友(优先最低HP）屏障【在HP受影响前吸收所有敌方攻撃+3000伤害】，及敌人 Drive Skill伤害防御力+30%,持续20秒",全体队友的防御力+15%（若对象为世界王，则追加+15%）,神田瑞贵,memorial+wiki,cn
M5-175,175,炼金术师沃丹,,炼金术师沃丹,33152,5星,木,辅助型,avatars/33152.png,2197,2235,1022,812,753,873,2235,1022,812,753,873,,,,,,对目标造成100（683）自动攻击伤害,造成383（2518）伤害，有70（90.1）%的几率为2名有着skill防御力减益的队友移除skill防御力减益,造成X伤害，有70%的几率为2名有着减益的盟友移除1个减益,造成675（3936）伤害，2名队友（最低HP）最大HP+1600（2360），持续16秒。并有70（90.1）%的几率赋予2名队友（拥有时间系减益优先）时间扭曲（移除目标全部的时间系减益，skiill量表充能速度+40%）。地下迷宫限定，2名队友（最高攻击力）攻击力+15（45.4）%,,对随机3名敌人造成1765（6642）伤害，赋予1名盟友(最高攻击力)狂暴(攻击力+90%且无敌，但效果结束时有100%机率造成5秒量眩)，持续20秒，并且3名盟友(木属性优先)的Skill量表充能量+50%,,木属性队友的skill量表充能速度+12%（地下迷宫期间：全体队友增加攻击力+15%）,小见川千明,memorial+wiki,cn
M5-176,176,浪漫的伊菲斯,,浪漫的伊菲斯,29501,5星,暗,,avatars/29501.jpg,,,,,,,2062,1054,812,784,928,10531,5383,4146,4004,4740,对目标造成102（690）自动攻击伤害,造成393（2569）伤害，减益回避率-15（27.5）%，持续10秒,,对2名最低HP的敌人造成662（3972）伤害，伤害共振（对最多2名目标外最低HP的敌人造成20（40）%对目标所造成的伤害），持续12秒，并有70（90.1）%几率移除一个增益,,对3名随机敌人造成2005（7086）伤害，伤害共振（对最多2名目标外最低HP的敌人造成35%对目标所造成的伤害），持续16秒,,全体敌人的减益回避率-12%,喜多村英梨,memorial+wiki,cn
M5-177,177,纯白的波摩纳,,纯白的波摩纳,29503,5星,光,治疗型,avatars/29503.png,2209,2219,907,1062,873,659,2219,907,1062,873,659,,,,,,对目标造成96（660）自动攻击伤害,造成335（2323）伤害，2名队友（最低HP优先）减益回避率+15（28.8）%，持续10秒,造成2323伤害，3名队友（最低HP优先）减益回避率+37.3%，持续10秒,持续回复191（429）HP（每2秒一次），赋予2名队友（最低HP优先）减益无效（14秒后或是受到1次减益攻击后取消），持续14秒,持续回复484HP（每2秒一次），赋予3名队友（最低HP优先）减益无效（14秒后或是受到1次减益攻击后取消），持续14秒,复活1名已死亡队友至1000HP，并回复3名队友（最低HP优先）1790（2163）HP,复活1名已死亡队友至1000HP，并回复3名队友（最低HP优先）2771HP,光属性队友的回复量（回复、持续回复）+15%,津久井彩文,memorial+wiki,cn
M5-178,178,新娘希尔德,,新娘希尔德,29502,5星,光,,avatars/29502.png,,,,,,,1760,1345,676,734,796,8990,6869,3452,3748,4065,对目标造成113（749）自动攻击伤害,造成495（3045）伤害，对暗属性敌人造成250（755）加成伤害,造成3105伤害，对暗属性敌人造成1055加成伤害及1458无视防御伤害,对3名敌人（优先：最低HP）造成983（4636）伤害以及480（1254）无视防御伤害，对暗属性敌人造成800（2008）加成伤害,对4名敌人（优先最低HP）造成4836伤害，对暗属性敌人造成1554无视防御伤害以及2308加成伤害,对所有敌人造成2547（8437）伤害，赋予自身专注（100%命中率与暴击率），持续20秒,对所有敌人造成9097伤害，赋予自身专注（100%命中与暴击率），持续25秒,光属性队友的攻击力+15%（副本期间：追加弱点skill最终伤害10%）,,memorial+wiki,cn
M5-179,179,先知黛娜,,先知黛娜,28505,5星,火,治疗型,avatars/28505.png,2207,2209,913,1054,873,659,2209,913,1054,873,659,,,,,,对目标造成96（661）自动攻击伤害,造成337（2333）伤害，3名队友（最低HP）的回复量（回复、持续回复）+30（52.1）%，持续20秒,,为3名队友（最低HP优先）回复1291（2910）HP，并赋予屏障（在HP受影响前吸收所有敌方攻击+1400（2160）伤害），持续14秒,,对随机2名敌人造成1545（5970）伤害，为3名队友（最低HP优先）回复1791（2166）HP，并持续回复220（303）HP（每2秒1次），持续16秒,,自身以外的所有队友获得起死回生（复活，仅限一次，第一个阵亡的队友，并回复50%HP）,种田梨沙,memorial+wiki,cn
M5-180,180,神枪手希尔德,,神枪手希尔德,28506,5星,光,,avatars/28506.png,,,,,,,1766,1353,678,739,806,6909,3463,3773,4116,,对目标造成114（751）自动攻击伤害,造成495（3055）伤害，有70（90）%概率自身获得远距离攻击（无视敌人的挑衅、反射），持续18秒，PVP限定，有70（90）%概率自身获得专注（命中率↑并100%暴击）持续18秒,对随机2名敌人造成3115伤害，有95%概率自身获得远距离攻击（无视敌人的挑衅、反射），持续20秒，PVP限定，有95%概率自身获得专注（命中率↑并100%暴击）持续20秒,对2名敌人（优先：最低HP）造成961（4625）伤害的2连击，并造成150（530）加成伤害，PVP限定，对2名敌人造成600（1505）无视防御伤害（最低HP优先）,对2名敌人（优先：最低HP）造成4825伤害的3连击，并造成680加成伤害，PVP限定，对3名敌人造成1655无视防御伤害（最低HP优先）,对全体敌人造成2506（8430）伤害,对全体敌人造成9090伤害。PVP中，对敌人造成700加成伤害,赋予攻击型队友大招最终伤害+20%（在PVP中，全体队友的drive量表充能量追加10%）,,memorial+wiki,cn
M5-181,181,神枪手希尔德,神枪手希尔德·光,神枪手希尔德,,5星,光,,avatars/28506.png,2241,1766,1353,678,739,806,1766,1353,678,739,806,,,,,,,,,,,,,,,memorial,
M5-182,182,骑士达芙妮,,骑士达芙妮,27463,5星,木,防御型,avatars/27463.png,,,,,,,1753,1334,667,734,788,,,,,,对目标造成113（747）自动攻击伤害,造成489（3025）伤害，对防御型目标造成250（686）加成伤害,,对2名敌人（优先：防御型）造成955（4595）伤害的2连击，如果目标为防御型，增加400（1160）加成伤害并吸收350（558）的伤害转成HP,,对所有敌人造成2488（8330）伤害，有70%几率对2名随机敌人造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续4秒,,木属性队友的攻击力+15%,潘幼子,memorial+wiki,cn
M5-183,183,特立独行伽那莎,,特立独行伽那莎,27464,5星,火,辅助型,avatars/27464.png,2195,2235,1022,811,752,868,2235,1022,811,752,868,,,,,,对目标造成100（683）自动攻击伤害,造成383（2518）伤害，2名队友回避率+15（32.3）%（最低HP优先），持续10秒,,造成675（3936）伤害，前排所有child防御力+1000（1732），并赋予2名队友暴击率+43（65.1）%（最高攻击力优先），持续16秒，若对象为世界王，5名火属性队友（最高攻击力优先）暴击率+43（65.1）%及暴击伤害+25（50.6）%，持续16秒,,对随机3名敌人造成1764（6636）伤害，最多5名火属性队友（最高攻击力优先）攻击力+40%，持续20秒，若对象为世界王，赋予最多5名火属性队友（最高攻击力优先）攻击状态（只有此状态的child能在fever模式中使用fever攻击）,,火属性队友的暴击率+15%（若对象为世界王，则追加暴击伤害30%）,新田?,memorial+wiki,cn
M5-184,184,帕拉斯,,帕拉斯,26563,5星,暗,,avatars/26563.png,,,,,,,2235,1022,811,752,868,5219,4140,3840,4433,,对目标造成100（683）自动攻击伤害,造成379（2514）伤害，有70（85.2）%的几率造成标记（队友会集中攻击被标记的敌人，但挑衅优先），持续12秒,,造成657（3923）伤害，为2名队友持续回复104（349）HP（最低HP的队友优先，持续16秒，且有75（90.2）%的几率移除2名队友的持续伤害减益）,,对3名随机敌人造成1739（6608）伤害，3名队友（最低HP优先）skill伤害防御力30%（在经过32秒或是受到4次攻击后移除）与不死（HP不会低于1），持续14秒,,暗属性队友减益持续时间-10%（PVP中，所有队友追加-10%）,≠力,memorial+wiki,cn
M5-185,185,雅典娜,,雅典娜,26562,5星,光,防御型,avatars/26562.png,2216,2476,618,1216,600,659,2476,819,1216,600,659,12647,4182,6210,3064,3365,对目标造成92（642）自动攻击伤害,造成318（2191）伤害，有70（90.7）%的几率赋予自身减益挑衅（代替队友承受1个减益），持续20秒，减益持续时间-20（40.7）%（特定效果除外），持续20秒,造成2216伤害，有90.7%的几率赋予自身减益挑衅（代替队友承受2个减益），持续20秒，减益持续时间-56.7%（特定效果除外），持续20秒,造成540（3504）伤害，赋予自身反射（反射25（40）%受到的伤害）与挑衅（有90%的几率发动），持续12秒,造成3604伤害，赋予自身反射（反射50%受到的伤害）与挑衅（有90%的几率发动）与屏障（在HP受影响前吸收+2160伤害，持续12秒,对随机2名敌人造成1450（5322）伤害，赋予3名队友（最高攻击力优先）反射（反射35%受到的伤害），持续20秒,对随机2名敌人造成5652伤害，赋予4名队友（最高攻击力优先）反射（反射35%受到的伤害），持续20秒,全体队友的最大HP+1500（恶斗擂台中追加+2000）,牛力,memorial+wiki,cn
M5-186,186,净火的狄蜜特,,净火的狄蜜特,25575,5星,火,,avatars/25575.png,,,,,,,2046,1041,811,769,923,10450,5315,4140,3927,4713,对目标造成101（687）自动攻击伤害,造成387（2547）伤害，有75%（95.1%）的几率移除1个增益,,对随机2名敌人造成644（3934）伤害（最低HP优先），造成猛毒【每2秒造成200（904）持续伤害，回复量（回复、持续回复）-50%，无法缩减或延长减益效果】，持续10秒,,对3名敌人造成1967（6983）伤害（有猛毒的敌人优先），防御力-30%，持续16秒，有90%几率造成猛毒增幅（增加猛毒持续伤害，减少更多回复量），持续16秒,,木属性敌人的防御力-15%,达L智秋,memorial+wiki,cn
M5-187,187,勤勉的迪诺,,勤勉的迪诺,25577,5星,水,,avatars/25577.png,1766,1345,676,739,796,,1766,1345,676,739,796,,,,,,对目标造成113（749）自动攻击伤害,提升点火等级LV11（TS）,对随机2名敌人造成3054伤害，对火属性敌人造成1232无视防御伤害。副本中：对火属性敌人造成1205加成伤害造成3024伤害，对火属性敌人造成1232无视防御伤害。副本中：对火属性敌人造成1205加成伤害,对3名敌人造成983（4583）伤害（火属性优先），以及800（1905）无视防御伤害，对火属性敌人造成600（1808）加成伤害,对4名敌人造成4783伤害（火属性优先），以及2205无视防御伤害，对火属性敌人造成2108加成伤害,提升点火等级LV8（DS）,对随机4名敌人造成8993伤害，赋予自身狂暴（攻击力+100%且无敌，但效果结束时有100%几率造成5秒晕眩），持续20秒,水属性队友的弱点技能最终伤害+10%（副本期间：自身追加40%暴击伤害）,椿木味石,memorial+wiki,cn
